timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data,t
2025-08-07 17:01:17.442702,2025-08-07T17:01:17.442702,12453,0,0,0.02,-0.05,0.96,1.82,-2.69,-11.28,4.27,3.32,-1.2833,36.8167,26.0,342699,101325.0,25.0,0.0,0.0,0.0,0.0,0.0,-81,0.01,-8.16,BEACON,"{""record_number"": 12453, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -81, ""acc_data"": {""ax"": 0.02, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.82, ""roll"": -2.69}, ""gyro_data"": {""gx"": -11.28, ""gy"": 4.27, ""gz"": 3.32}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 26, ""time"": 342699}, ""alt_data"": {""pressure"": 101325, ""temperature"": 25, ""AGL"": 0, ""velocity"": 0, ""kalman_altitude"": 0.01, ""kalman_vertical_velocity"": -8.16}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -81}, ""communication_mode"": ""BEACON"", ""timestamp"": 386176, ""packets_received"": 427, ""kalman_data"": {""altitude"": 0.01, ""vertical_velocity"": -8.16}, ""kalman_altitude"": 0.01, ""kalman_vertical_velocity"": -8.16}",332.480849
2025-08-07 17:01:17.689470,2025-08-07T17:01:17.689470,12462,0,0,0.03,-0.05,0.96,1.65,-2.92,-10.79,5.34,4.15,-1.2833,36.8167,30.0,342900,101277.0,25.0,4.0,0.0,0.0,0.0,0.0,-80,3.98,-7.49,BEACON,"{""record_number"": 12462, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.65, ""roll"": -2.92}, ""gyro_data"": {""gx"": -10.79, ""gy"": 5.34, ""gz"": 4.15}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 30, ""time"": 342900}, ""alt_data"": {""pressure"": 101277, ""temperature"": 25, ""AGL"": 4, ""velocity"": 0, ""kalman_altitude"": 3.98, ""kalman_vertical_velocity"": -7.49}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 386421, ""packets_received"": 428, ""kalman_data"": {""altitude"": 3.98, ""vertical_velocity"": -7.49}, ""kalman_altitude"": 3.98, ""kalman_vertical_velocity"": -7.49}",332.727617
2025-08-07 17:01:17.787528,2025-08-07T17:01:17.787528,12466,0,0,0.03,-0.05,0.97,1.88,-2.81,-10.91,4.45,3.96,-1.2833,36.8167,32.0,343000,101253.0,25.0,6.0,0.0,0.0,0.0,0.0,-81,5.98,-7.15,BEACON,"{""record_number"": 12466, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -81, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.88, ""roll"": -2.81}, ""gyro_data"": {""gx"": -10.91, ""gy"": 4.45, ""gz"": 3.96}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 32, ""time"": 343000}, ""alt_data"": {""pressure"": 101253, ""temperature"": 25, ""AGL"": 6, ""velocity"": 0, ""kalman_altitude"": 5.98, ""kalman_vertical_velocity"": -7.15}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -81}, ""communication_mode"": ""BEACON"", ""timestamp"": 386533, ""packets_received"": 429, ""kalman_data"": {""altitude"": 5.98, ""vertical_velocity"": -7.15}, ""kalman_altitude"": 5.98, ""kalman_vertical_velocity"": -7.15}",332.825675
2025-08-07 17:01:17.928525,2025-08-07T17:01:17.928525,12470,0,0,0.02,-0.04,0.97,1.82,-2.78,-10.15,3.99,3.99,-1.2833,36.8167,36.0,343199,101228.9,25.0,8.0,0.0,0.0,0.0,0.0,-80,7.98,-6.82,BEACON,"{""record_number"": 12470, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.02, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.82, ""roll"": -2.78}, ""gyro_data"": {""gx"": -10.15, ""gy"": 3.99, ""gz"": 3.99}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 36, ""time"": 343199}, ""alt_data"": {""pressure"": 101228.9, ""temperature"": 25, ""AGL"": 8, ""velocity"": 0, ""kalman_altitude"": 7.98, ""kalman_vertical_velocity"": -6.82}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 386666, ""packets_received"": 430, ""kalman_data"": {""altitude"": 7.98, ""vertical_velocity"": -6.82}, ""kalman_altitude"": 7.98, ""kalman_vertical_velocity"": -6.82}",332.966672
2025-08-07 17:01:18.020278,2025-08-07T17:01:18.020278,12475,0,0,0.03,-0.05,0.97,1.9,-2.75,-11.71,4.33,3.63,-1.2833,36.8167,38.0,343299,101204.9,25.0,10.0,0.0,0.0,0.0,0.0,-80,9.98,-6.48,BEACON,"{""record_number"": 12475, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.9, ""roll"": -2.75}, ""gyro_data"": {""gx"": -11.71, ""gy"": 4.33, ""gz"": 3.63}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 38, ""time"": 343299}, ""alt_data"": {""pressure"": 101204.9, ""temperature"": 25, ""AGL"": 10, ""velocity"": 0, ""kalman_altitude"": 9.98, ""kalman_vertical_velocity"": -6.48}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 386780, ""packets_received"": 431, ""kalman_data"": {""altitude"": 9.98, ""vertical_velocity"": -6.48}, ""kalman_altitude"": 9.98, ""kalman_vertical_velocity"": -6.48}",333.058425
2025-08-07 17:01:18.147510,2025-08-07T17:01:18.147510,12479,0,0,0.03,-0.04,0.97,1.54,-2.42,-10.85,5.03,3.84,-1.2833,36.8167,40.0,343400,101180.9,25.0,12.0,0.0,0.0,0.0,0.0,-81,11.98,-6.15,BEACON,"{""record_number"": 12479, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -81, ""acc_data"": {""ax"": 0.03, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.54, ""roll"": -2.42}, ""gyro_data"": {""gx"": -10.85, ""gy"": 5.03, ""gz"": 3.84}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 40, ""time"": 343400}, ""alt_data"": {""pressure"": 101180.9, ""temperature"": 25, ""AGL"": 12, ""velocity"": 0, ""kalman_altitude"": 11.98, ""kalman_vertical_velocity"": -6.15}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -81}, ""communication_mode"": ""BEACON"", ""timestamp"": 386905, ""packets_received"": 432, ""kalman_data"": {""altitude"": 11.98, ""vertical_velocity"": -6.15}, ""kalman_altitude"": 11.98, ""kalman_vertical_velocity"": -6.15}",333.185657
2025-08-07 17:01:18.392500,2025-08-07T17:01:18.392500,12489,0,0,0.03,-0.05,0.96,1.43,-2.73,-10.95,5.03,4.39,-1.2833,36.8167,44.0,343600,101109.0,25.0,18.0,0.0,0.0,0.0,0.0,-80,17.98,-5.15,BEACON,"{""record_number"": 12489, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.43, ""roll"": -2.73}, ""gyro_data"": {""gx"": -10.95, ""gy"": 5.03, ""gz"": 4.39}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 44, ""time"": 343600}, ""alt_data"": {""pressure"": 101109, ""temperature"": 25, ""AGL"": 18, ""velocity"": 0, ""kalman_altitude"": 17.98, ""kalman_vertical_velocity"": -5.15}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 387131, ""packets_received"": 433, ""kalman_data"": {""altitude"": 17.98, ""vertical_velocity"": -5.15}, ""kalman_altitude"": 17.98, ""kalman_vertical_velocity"": -5.15}",333.430647
2025-08-07 17:01:18.486499,2025-08-07T17:01:18.486499,12494,0,0,0.03,-0.04,0.96,1.34,-3.02,-11.07,4.18,3.69,-1.2833,36.8167,48.0,343800,101085.0,25.0,20.0,0.0,0.0,0.0,0.0,-81,19.98,-4.81,BEACON,"{""record_number"": 12494, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -81, ""acc_data"": {""ax"": 0.03, ""ay"": -0.04, ""az"": 0.96, ""pitch"": 1.34, ""roll"": -3.02}, ""gyro_data"": {""gx"": -11.07, ""gy"": 4.18, ""gz"": 3.69}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 48, ""time"": 343800}, ""alt_data"": {""pressure"": 101085, ""temperature"": 25, ""AGL"": 20, ""velocity"": 0, ""kalman_altitude"": 19.98, ""kalman_vertical_velocity"": -4.81}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -81}, ""communication_mode"": ""BEACON"", ""timestamp"": 387243, ""packets_received"": 434, ""kalman_data"": {""altitude"": 19.98, ""vertical_velocity"": -4.81}, ""kalman_altitude"": 19.98, ""kalman_vertical_velocity"": -4.81}",333.524646
2025-08-07 17:01:18.663955,2025-08-07T17:01:18.663955,12499,0,0,0.03,-0.05,0.97,1.74,-2.99,-10.79,3.63,3.93,-1.2833,36.8167,50.0,343900,101061.0,25.0,22.0,0.0,0.0,0.0,0.0,-80,21.98,-4.48,BEACON,"{""record_number"": 12499, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.74, ""roll"": -2.99}, ""gyro_data"": {""gx"": -10.79, ""gy"": 3.63, ""gz"": 3.93}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 50, ""time"": 343900}, ""alt_data"": {""pressure"": 101061, ""temperature"": 25, ""AGL"": 22, ""velocity"": 0, ""kalman_altitude"": 21.98, ""kalman_vertical_velocity"": -4.48}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 387425, ""packets_received"": 435, ""kalman_data"": {""altitude"": 21.98, ""vertical_velocity"": -4.48}, ""kalman_altitude"": 21.98, ""kalman_vertical_velocity"": -4.48}",333.702102
2025-08-07 17:01:18.785058,2025-08-07T17:01:18.785058,12504,0,0,0.02,-0.04,0.97,1.79,-2.89,-10.91,4.57,4.09,-1.2833,36.8167,54.0,344100,101013.1,25.0,26.0,0.0,0.0,0.0,0.0,-80,25.98,-3.81,BEACON,"{""record_number"": 12504, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -80, ""acc_data"": {""ax"": 0.02, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.79, ""roll"": -2.89}, ""gyro_data"": {""gx"": -10.91, ""gy"": 4.57, ""gz"": 4.09}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 54, ""time"": 344100}, ""alt_data"": {""pressure"": 101013.1, ""temperature"": 25, ""AGL"": 26, ""velocity"": 0, ""kalman_altitude"": 25.98, ""kalman_vertical_velocity"": -3.81}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -80}, ""communication_mode"": ""BEACON"", ""timestamp"": 387548, ""packets_received"": 436, ""kalman_data"": {""altitude"": 25.98, ""vertical_velocity"": -3.81}, ""kalman_altitude"": 25.98, ""kalman_vertical_velocity"": -3.81}",333.823205
