timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data,t
2025-08-07 17:00:53.687886,2025-08-07T17:00:53.687886,11561,0,0,0.02,-0.04,0.97,1.54,-3.43,-10.91,4.42,4.09,-1.2833,36.8167,0.0,316195,101313.0,25.0,1.0,0.0,0.0,0.0,0.0,-85,1.01,-8.54,BEACON,"{""record_number"": 11561, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -85, ""acc_data"": {""ax"": 0.02, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.54, ""roll"": -3.43}, ""gyro_data"": {""gx"": -10.91, ""gy"": 4.42, ""gz"": 4.09}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 316195}, ""alt_data"": {""pressure"": 101313, ""temperature"": 25, ""AGL"": 1, ""velocity"": 0, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -8.54}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -85}, ""communication_mode"": ""BEACON"", ""timestamp"": 362436, ""packets_received"": 275, ""kalman_data"": {""altitude"": 1.01, ""vertical_velocity"": -8.54}, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -8.54}",308.726033
2025-08-07 17:00:53.808717,2025-08-07T17:00:53.808717,11566,0,0,0.02,-0.05,0.96,1.6,-2.85,-10.49,4.85,3.48,-1.2833,36.8167,0.0,316195,101325.0,25.0,0.0,0.0,0.0,0.0,0.0,-87,0.01,-8.72,BEACON,"{""record_number"": 11566, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -87, ""acc_data"": {""ax"": 0.02, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.6, ""roll"": -2.85}, ""gyro_data"": {""gx"": -10.49, ""gy"": 4.85, ""gz"": 3.48}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 316195}, ""alt_data"": {""pressure"": 101325, ""temperature"": 25, ""AGL"": 0, ""velocity"": 0, ""kalman_altitude"": 0.01, ""kalman_vertical_velocity"": -8.72}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -87}, ""communication_mode"": ""BEACON"", ""timestamp"": 362547, ""packets_received"": 276, ""kalman_data"": {""altitude"": 0.01, ""vertical_velocity"": -8.72}, ""kalman_altitude"": 0.01, ""kalman_vertical_velocity"": -8.72}",308.846864
2025-08-07 17:00:54.263883,2025-08-07T17:00:54.263883,11583,0,0,0.03,-0.05,0.96,1.62,-2.81,-10.46,5.49,3.6,-1.2833,36.8167,4.0,319495,101228.9,25.0,8.0,0.0,0.0,0.0,0.0,-82,7.98,-7.27,BEACON,"{""record_number"": 11583, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -82, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.62, ""roll"": -2.81}, ""gyro_data"": {""gx"": -10.46, ""gy"": 5.49, ""gz"": 3.6}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 4, ""time"": 319495}, ""alt_data"": {""pressure"": 101228.9, ""temperature"": 25, ""AGL"": 8, ""velocity"": 0, ""kalman_altitude"": 7.98, ""kalman_vertical_velocity"": -7.27}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -82}, ""communication_mode"": ""BEACON"", ""timestamp"": 362999, ""packets_received"": 277, ""kalman_data"": {""altitude"": 7.98, ""vertical_velocity"": -7.27}, ""kalman_altitude"": 7.98, ""kalman_vertical_velocity"": -7.27}",309.30203
2025-08-07 17:00:54.878253,2025-08-07T17:00:54.878253,11604,0,0,0.02,-0.04,0.98,1.79,-2.76,-11.22,3.63,4.18,-1.2833,36.8167,16.0,320095,101085.0,25.0,20.0,0.0,0.0,0.0,0.0,-82,19.98,-5.11,BEACON,"{""record_number"": 11604, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -82, ""acc_data"": {""ax"": 0.02, ""ay"": -0.04, ""az"": 0.98, ""pitch"": 1.79, ""roll"": -2.76}, ""gyro_data"": {""gx"": -11.22, ""gy"": 3.63, ""gz"": 4.18}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 16, ""time"": 320095}, ""alt_data"": {""pressure"": 101085, ""temperature"": 25, ""AGL"": 20, ""velocity"": 0, ""kalman_altitude"": 19.98, ""kalman_vertical_velocity"": -5.11}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -82}, ""communication_mode"": ""BEACON"", ""timestamp"": 363598, ""packets_received"": 278, ""kalman_data"": {""altitude"": 19.98, ""vertical_velocity"": -5.11}, ""kalman_altitude"": 19.98, ""kalman_vertical_velocity"": -5.11}",309.9164
2025-08-07 17:00:54.960253,2025-08-07T17:00:54.960253,11608,0,0,0.03,-0.04,0.97,1.48,-2.68,-10.88,4.12,3.99,-1.2833,36.8167,18.0,320196,101061.0,25.0,22.0,0.0,0.0,0.0,0.0,-79,21.98,-4.75,BEACON,"{""record_number"": 11608, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -79, ""acc_data"": {""ax"": 0.03, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.48, ""roll"": -2.68}, ""gyro_data"": {""gx"": -10.88, ""gy"": 4.12, ""gz"": 3.99}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 18, ""time"": 320196}, ""alt_data"": {""pressure"": 101061, ""temperature"": 25, ""AGL"": 22, ""velocity"": 0, ""kalman_altitude"": 21.98, ""kalman_vertical_velocity"": -4.75}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -79}, ""communication_mode"": ""BEACON"", ""timestamp"": 363711, ""packets_received"": 279, ""kalman_data"": {""altitude"": 21.98, ""vertical_velocity"": -4.75}, ""kalman_altitude"": 21.98, ""kalman_vertical_velocity"": -4.75}",309.9984
2025-08-07 17:00:55.319708,2025-08-07T17:00:55.319708,11621,0,0,0.02,-0.04,0.96,1.57,-2.76,-10.79,3.6,4.3,-1.2833,36.8167,26.0,320597,100989.2,25.0,28.0,0.0,0.0,0.0,0.0,-82,27.98,-3.68,BEACON,"{""record_number"": 11621, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -82, ""acc_data"": {""ax"": 0.02, ""ay"": -0.04, ""az"": 0.96, ""pitch"": 1.57, ""roll"": -2.76}, ""gyro_data"": {""gx"": -10.79, ""gy"": 3.6, ""gz"": 4.3}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 26, ""time"": 320597}, ""alt_data"": {""pressure"": 100989.2, ""temperature"": 25, ""AGL"": 28, ""velocity"": 0, ""kalman_altitude"": 27.98, ""kalman_vertical_velocity"": -3.68}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -82}, ""communication_mode"": ""BEACON"", ""timestamp"": 364078, ""packets_received"": 280, ""kalman_data"": {""altitude"": 27.98, ""vertical_velocity"": -3.68}, ""kalman_altitude"": 27.98, ""kalman_vertical_velocity"": -3.68}",310.357855
2025-08-07 17:00:55.464618,2025-08-07T17:00:55.464618,11625,0,0,0.02,-0.05,0.96,1.6,-2.85,-10.91,4.76,3.87,-1.2833,36.8167,28.0,320696,100965.3,25.0,30.0,0.0,0.0,0.0,0.0,-85,29.98,-3.32,BEACON,"{""record_number"": 11625, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -85, ""acc_data"": {""ax"": 0.02, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.6, ""roll"": -2.85}, ""gyro_data"": {""gx"": -10.91, ""gy"": 4.76, ""gz"": 3.87}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 28, ""time"": 320696}, ""alt_data"": {""pressure"": 100965.3, ""temperature"": 25, ""AGL"": 30, ""velocity"": 0, ""kalman_altitude"": 29.98, ""kalman_vertical_velocity"": -3.32}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -85}, ""communication_mode"": ""BEACON"", ""timestamp"": 364201, ""packets_received"": 281, ""kalman_data"": {""altitude"": 29.98, ""vertical_velocity"": -3.32}, ""kalman_altitude"": 29.98, ""kalman_vertical_velocity"": -3.32}",310.502765
2025-08-07 17:00:55.675023,2025-08-07T17:00:55.675023,11635,0,1,0.03,-0.04,0.97,1.62,-2.55,-10.88,5.27,3.41,-1.2833,36.8167,34.0,320997,100917.4,25.0,34.0,0.0,0.0,0.0,0.0,-83,33.98,-2.61,BEACON,"{""record_number"": 11635, ""operation_mode"": 0, ""state"": 1, ""battery_voltage"": 0, ""wifi_rssi"": -83, ""acc_data"": {""ax"": 0.03, ""ay"": -0.04, ""az"": 0.97, ""pitch"": 1.62, ""roll"": -2.55}, ""gyro_data"": {""gx"": -10.88, ""gy"": 5.27, ""gz"": 3.41}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 34, ""time"": 320997}, ""alt_data"": {""pressure"": 100917.4, ""temperature"": 25, ""AGL"": 34, ""velocity"": 0, ""kalman_altitude"": 33.98, ""kalman_vertical_velocity"": -2.61}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -83}, ""communication_mode"": ""BEACON"", ""timestamp"": 364436, ""packets_received"": 282, ""kalman_data"": {""altitude"": 33.98, ""vertical_velocity"": -2.61}, ""kalman_altitude"": 33.98, ""kalman_vertical_velocity"": -2.61}",310.71317
2025-08-07 17:00:55.793023,2025-08-07T17:00:55.793023,11639,0,1,0.03,-0.05,0.97,1.4,-2.9,-10.0,4.82,4.05,-1.2833,36.8167,36.0,321096,100893.5,25.0,36.0,0.0,0.0,0.0,0.0,-83,35.98,-2.25,BEACON,"{""record_number"": 11639, ""operation_mode"": 0, ""state"": 1, ""battery_voltage"": 0, ""wifi_rssi"": -83, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.4, ""roll"": -2.9}, ""gyro_data"": {""gx"": -10, ""gy"": 4.82, ""gz"": 4.05}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 36, ""time"": 321096}, ""alt_data"": {""pressure"": 100893.5, ""temperature"": 25, ""AGL"": 36, ""velocity"": 0, ""kalman_altitude"": 35.98, ""kalman_vertical_velocity"": -2.25}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -83}, ""communication_mode"": ""BEACON"", ""timestamp"": 364549, ""packets_received"": 283, ""kalman_data"": {""altitude"": 35.98, ""vertical_velocity"": -2.25}, ""kalman_altitude"": 35.98, ""kalman_vertical_velocity"": -2.25}",310.83117
2025-08-07 17:00:55.911193,2025-08-07T17:00:55.911193,11644,0,1,0.02,-0.05,0.96,1.54,-2.77,-10.4,4.73,4.15,-1.2833,36.8167,38.0,321197,100869.5,25.0,38.0,0.0,0.0,0.0,0.0,-84,37.98,-1.9,BEACON,"{""record_number"": 11644, ""operation_mode"": 0, ""state"": 1, ""battery_voltage"": 0, ""wifi_rssi"": -84, ""acc_data"": {""ax"": 0.02, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.54, ""roll"": -2.77}, ""gyro_data"": {""gx"": -10.4, ""gy"": 4.73, ""gz"": 4.15}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 38, ""time"": 321197}, ""alt_data"": {""pressure"": 100869.5, ""temperature"": 25, ""AGL"": 38, ""velocity"": 0, ""kalman_altitude"": 37.98, ""kalman_vertical_velocity"": -1.9}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -84}, ""communication_mode"": ""BEACON"", ""timestamp"": 364672, ""packets_received"": 284, ""kalman_data"": {""altitude"": 37.98, ""vertical_velocity"": -1.9}, ""kalman_altitude"": 37.98, ""kalman_vertical_velocity"": -1.9}",310.94934
