timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data,t
2025-08-07 17:00:29.236262,2025-08-07T17:00:29.236262,10637,0,0,0.03,-0.05,0.96,1.71,-2.35,-11.22,4.79,4.02,-1.2833,36.8167,0.0,294095,101313.0,25.0,1.0,0.0,0.0,0.0,0.0,-89,1.01,-9.17,BEACON,"{""record_number"": 10637, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -89, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.71, ""roll"": -2.35}, ""gyro_data"": {""gx"": -11.22, ""gy"": 4.79, ""gz"": 4.02}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101313, ""temperature"": 25, ""AGL"": 1, ""velocity"": 0, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -9.17}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -89}, ""communication_mode"": ""BEACON"", ""timestamp"": 337997, ""packets_received"": 183, ""kalman_data"": {""altitude"": 1.01, ""vertical_velocity"": -9.17}, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -9.17}",284.274409
2025-08-07 17:00:29.354819,2025-08-07T17:00:29.354819,10642,0,0,0.04,-0.05,0.97,1.26,-3.0,-11.34,5.49,3.96,-1.2833,36.8167,0.0,294095,101313.0,25.0,1.0,0.0,0.0,0.0,0.0,-89,1.01,-9.17,BEACON,"{""record_number"": 10642, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -89, ""acc_data"": {""ax"": 0.04, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.26, ""roll"": -3}, ""gyro_data"": {""gx"": -11.34, ""gy"": 5.49, ""gz"": 3.96}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101313, ""temperature"": 25, ""AGL"": 1, ""velocity"": 0, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -9.17}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -89}, ""communication_mode"": ""BEACON"", ""timestamp"": 338109, ""packets_received"": 184, ""kalman_data"": {""altitude"": 1.01, ""vertical_velocity"": -9.17}, ""kalman_altitude"": 1.01, ""kalman_vertical_velocity"": -9.17}",284.392966
2025-08-07 17:00:30.248979,2025-08-07T17:00:30.248979,10678,0,0,0.03,-0.05,0.97,1.43,-3.11,-11.28,5.85,3.99,-1.2833,36.8167,0.0,294095,101253.0,25.0,6.0,0.0,0.0,0.0,0.0,-88,5.97,-8.18,BEACON,"{""record_number"": 10678, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -88, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.43, ""roll"": -3.11}, ""gyro_data"": {""gx"": -11.28, ""gy"": 5.85, ""gz"": 3.99}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101253, ""temperature"": 25, ""AGL"": 6, ""velocity"": 0, ""kalman_altitude"": 5.97, ""kalman_vertical_velocity"": -8.18}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -88}, ""communication_mode"": ""BEACON"", ""timestamp"": 339011, ""packets_received"": 185, ""kalman_data"": {""altitude"": 5.97, ""vertical_velocity"": -8.18}, ""kalman_altitude"": 5.97, ""kalman_vertical_velocity"": -8.18}",285.287126
2025-08-07 17:00:30.368013,2025-08-07T17:00:30.368013,10682,0,0,0.03,-0.05,0.96,1.76,-2.74,-11.04,5.0,3.87,-1.2833,36.8167,0.0,294095,101228.9,25.0,8.0,0.0,0.0,0.0,0.0,-90,7.97,-7.79,BEACON,"{""record_number"": 10682, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -90, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.76, ""roll"": -2.74}, ""gyro_data"": {""gx"": -11.04, ""gy"": 5, ""gz"": 3.87}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101228.9, ""temperature"": 25, ""AGL"": 8, ""velocity"": 0, ""kalman_altitude"": 7.97, ""kalman_vertical_velocity"": -7.79}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -90}, ""communication_mode"": ""BEACON"", ""timestamp"": 339126, ""packets_received"": 186, ""kalman_data"": {""altitude"": 7.97, ""vertical_velocity"": -7.79}, ""kalman_altitude"": 7.97, ""kalman_vertical_velocity"": -7.79}",285.40616
2025-08-07 17:00:30.739781,2025-08-07T17:00:30.739781,10695,0,0,0.03,-0.05,0.96,1.29,-2.48,-11.43,4.94,4.27,-1.2833,36.8167,0.0,294095,101157.0,25.0,14.0,0.0,0.0,0.0,0.0,-85,13.97,-6.62,BEACON,"{""record_number"": 10695, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -85, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.29, ""roll"": -2.48}, ""gyro_data"": {""gx"": -11.43, ""gy"": 4.94, ""gz"": 4.27}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101157, ""temperature"": 25, ""AGL"": 14, ""velocity"": 0, ""kalman_altitude"": 13.97, ""kalman_vertical_velocity"": -6.62}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -85}, ""communication_mode"": ""BEACON"", ""timestamp"": 339501, ""packets_received"": 187, ""kalman_data"": {""altitude"": 13.97, ""vertical_velocity"": -6.62}, ""kalman_altitude"": 13.97, ""kalman_vertical_velocity"": -6.62}",285.777928
2025-08-07 17:00:30.875159,2025-08-07T17:00:30.875159,10699,0,0,0.03,-0.05,0.97,1.51,-2.57,-11.4,5.55,4.02,-1.2833,36.8167,0.0,294095,101109.0,25.0,18.0,0.0,0.0,0.0,0.0,-92,17.97,-5.84,BEACON,"{""record_number"": 10699, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -92, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.51, ""roll"": -2.57}, ""gyro_data"": {""gx"": -11.4, ""gy"": 5.55, ""gz"": 4.02}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101109, ""temperature"": 25, ""AGL"": 18, ""velocity"": 0, ""kalman_altitude"": 17.97, ""kalman_vertical_velocity"": -5.84}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -92}, ""communication_mode"": ""BEACON"", ""timestamp"": 339636, ""packets_received"": 188, ""kalman_data"": {""altitude"": 17.97, ""vertical_velocity"": -5.84}, ""kalman_altitude"": 17.97, ""kalman_vertical_velocity"": -5.84}",285.913306
2025-08-07 17:00:31.130157,2025-08-07T17:00:31.130157,10708,0,0,0.03,-0.05,0.96,1.23,-2.51,-11.01,4.24,4.12,-1.2833,36.8167,0.0,294095,101061.0,25.0,22.0,0.0,0.0,0.0,0.0,-89,21.97,-5.06,BEACON,"{""record_number"": 10708, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -89, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.23, ""roll"": -2.51}, ""gyro_data"": {""gx"": -11.01, ""gy"": 4.24, ""gz"": 4.12}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 101061, ""temperature"": 25, ""AGL"": 22, ""velocity"": 0, ""kalman_altitude"": 21.97, ""kalman_vertical_velocity"": -5.06}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -89}, ""communication_mode"": ""BEACON"", ""timestamp"": 339891, ""packets_received"": 189, ""kalman_data"": {""altitude"": 21.97, ""vertical_velocity"": -5.06}, ""kalman_altitude"": 21.97, ""kalman_vertical_velocity"": -5.06}",286.168304
2025-08-07 17:00:31.705485,2025-08-07T17:00:31.705485,10729,0,0,0.03,-0.04,0.96,1.46,-2.94,-10.37,4.27,4.09,-1.2833,36.8167,0.0,294095,100941.3,25.0,32.0,0.0,0.0,0.0,0.0,-86,31.97,-3.12,BEACON,"{""record_number"": 10729, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -86, ""acc_data"": {""ax"": 0.03, ""ay"": -0.04, ""az"": 0.96, ""pitch"": 1.46, ""roll"": -2.94}, ""gyro_data"": {""gx"": -10.37, ""gy"": 4.27, ""gz"": 4.09}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 0, ""time"": 294095}, ""alt_data"": {""pressure"": 100941.3, ""temperature"": 25, ""AGL"": 32, ""velocity"": 0, ""kalman_altitude"": 31.97, ""kalman_vertical_velocity"": -3.12}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -86}, ""communication_mode"": ""BEACON"", ""timestamp"": 340466, ""packets_received"": 190, ""kalman_data"": {""altitude"": 31.97, ""vertical_velocity"": -3.12}, ""kalman_altitude"": 31.97, ""kalman_vertical_velocity"": -3.12}",286.743632
2025-08-07 17:00:32.541994,2025-08-07T17:00:32.541994,10762,0,1,0.02,-0.05,0.96,1.54,-3.05,-10.43,3.72,4.05,-1.2833,36.8167,12.0,297795,100750.0,25.0,48.0,0.0,0.0,0.0,0.0,-89,47.97,-0.04,BEACON,"{""record_number"": 10762, ""operation_mode"": 0, ""state"": 1, ""battery_voltage"": 0, ""wifi_rssi"": -89, ""acc_data"": {""ax"": 0.02, ""ay"": -0.05, ""az"": 0.96, ""pitch"": 1.54, ""roll"": -3.05}, ""gyro_data"": {""gx"": -10.43, ""gy"": 3.72, ""gz"": 4.05}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 12, ""time"": 297795}, ""alt_data"": {""pressure"": 100750, ""temperature"": 25, ""AGL"": 48, ""velocity"": 0, ""kalman_altitude"": 47.97, ""kalman_vertical_velocity"": -0.04}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -89}, ""communication_mode"": ""BEACON"", ""timestamp"": 341289, ""packets_received"": 191, ""kalman_data"": {""altitude"": 47.97, ""vertical_velocity"": -0.04}, ""kalman_altitude"": 47.97, ""kalman_vertical_velocity"": -0.04}",287.580141
2025-08-07 17:00:32.775361,2025-08-07T17:00:32.775361,10769,0,1,0.03,-0.05,0.97,1.76,-2.98,-11.22,5.52,3.75,-1.2833,36.8167,18.0,298094,100702.2,25.0,52.0,0.0,0.0,0.0,0.0,-87,51.97,0.72,BEACON,"{""record_number"": 10769, ""operation_mode"": 0, ""state"": 1, ""battery_voltage"": 0, ""wifi_rssi"": -87, ""acc_data"": {""ax"": 0.03, ""ay"": -0.05, ""az"": 0.97, ""pitch"": 1.76, ""roll"": -2.98}, ""gyro_data"": {""gx"": -11.22, ""gy"": 5.52, ""gz"": 3.75}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 18, ""time"": 298094}, ""alt_data"": {""pressure"": 100702.2, ""temperature"": 25, ""AGL"": 52, ""velocity"": 0, ""kalman_altitude"": 51.97, ""kalman_vertical_velocity"": 0.72}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -87}, ""communication_mode"": ""BEACON"", ""timestamp"": 341537, ""packets_received"": 192, ""kalman_data"": {""altitude"": 51.97, ""vertical_velocity"": 0.72}, ""kalman_altitude"": 51.97, ""kalman_vertical_velocity"": 0.72}",287.813508
